province,seeds,support_mean,support_std,mean_raw_duration_seconds_mean,mean_raw_duration_seconds_std,baseline_accuracy_mean,baseline_accuracy_std,candidate_accuracy_mean,candidate_accuracy_std,improvement_mean,improvement_std,fixed_mean,fixed_std,regressed_mean,regressed_std
11,3,35.0,0.0,18.218453514739227,0.0,0.6095238095238096,0.04364357804719849,0.4857142857142857,0.04948716593053934,-0.12380952380952383,0.0329914439536929,3.0,0.0,7.333333333333333,1.1547005383792517
14,3,34.0,0.0,17.832237561691343,0.0,0.45098039215686275,0.06122547057253333,0.3137254901960784,0.07401798465951714,-0.1372549019607843,0.016980890270283083,2.0,1.0,6.666666666666667,0.5773502691896258
17,3,33.0,0.0,18.62504294647152,0.0,0.16161616161616163,0.017495462702715934,0.6666666666666666,0.10925912955951485,0.5050505050505051,0.10642074497831051,17.333333333333332,3.5118845842842465,0.6666666666666666,0.5773502691896258
22,3,34.0,0.0,17.89183806856076,0.0,0.1568627450980392,0.06122547057253331,0.4705882352941177,0.10604562574894086,0.3137254901960784,0.1619873690378265,11.333333333333334,5.033222956847166,0.6666666666666666,0.5773502691896258
30,3,29.0,0.0,20.33606145906638,0.0,0.4597701149425288,0.15549137078699637,0.8045977011494253,0.05267328385006711,0.3448275862068965,0.12432935432634451,10.0,3.605551275463989,0.0,0.0
38,3,33.0,0.0,19.527604797979794,0.0,0.8585858585858586,0.0630807878626101,0.6767676767676768,0.08747731351357965,-0.18181818181818177,0.030303030303030276,1.3333333333333333,1.5275252316519465,7.333333333333333,2.516611478423583
70,3,34.0,0.0,18.245276777377615,0.0,0.5980392156862745,0.07401798465951717,0.4313725490196078,0.06122547057253333,-0.1666666666666667,0.1113511440352995,1.3333333333333333,1.5275252316519465,7.0,2.6457513110645907
